id,created_at,likes,share,hashtags,user_id,sentiment,text,is_ad,image
45e20230-deb6-42b5-bc46-5b6d93fdf9c9,2015-11-10 21:00:00,55,28,#RunwayCreativity #FashionInnovation,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"In the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity.",true,https://images.pexels.com/photos/775032/pexels-photo-775032.jpeg
4709c2c2-c673-423c-9403-fb6894841db4,2018-06-12 20:30:00,55,28,#Dazzle #MasqueradeElegance,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Dazzled by the elegance of a masquerade ball's dazzling costumes.,true,https://images.pexels.com/photos/1162251/pexels-photo-1162251.jpeg
47192663-b86a-4085-9dc0-7b69bc57ab1c,2023-03-03 12:00:00,30,15,#Shame #Integrity,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,shame,Shame for not being true to my values in a difficult situation.,true,https://images.pexels.com/photos/39691/family-pier-man-woman-39691.jpeg
47530bf4-b0d2-4bbb-af0f-c7ffdc7957f7,2023-02-15 11:30:00,40,20,#Admiration #Nature,8932f764-8663-4efe-b5b8-7509d857e153,admiration,Admiring the beauty of nature during a peaceful hike.,false,https://images.pexels.com/photos/212372/pexels-photo-212372.jpeg
47748abb-5995-4e81-9f4a-b61905a835bc,2021-02-28 22:45:00,40,20,#Envious #GildedPrize,8932f764-8663-4efe-b5b8-7509d857e153,,"Envious eyes fixated on the gilded prize, a heartache fueled by the painful desire for possessions that seem forever out of reach.",false,https://images.pexels.com/photos/2421467/pexels-photo-2421467.jpeg
48013446-e4b5-4488-abf8-31585b25978a,2019-09-19 03:30:00,36,18,#Loneliness #SolitaryNocturne,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne.",false,https://images.pexels.com/photos/2853432/pexels-photo-2853432.jpeg
483df5f0-2cdc-4982-b664-53f1f90baf15,2016-11-22 09:45:00,45,22,#LostLove #PainfulEchoes,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Painful echoes of a love once cherished, now lost in the abyss of time.",false,https://images.pexels.com/photos/347135/pexels-photo-347135.jpeg
48a482f7-c3a0-4390-8445-8d6f1effe3ba,2020-11-20 18:45:00,55,28,#Serenity #TranquilSunset,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Awash with serenity as the sun sets over a tranquil lakeside retreat.,false,https://images.pexels.com/photos/1055691/pexels-photo-1055691.jpeg
496023b2-e6ba-4e3b-b477-10c3fff63d42,2023-04-15 10:15:00,30,15,#Curiosity #Learning,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Embarking on a journey of discovery, fueled by curiosity and a thirst for knowledge.",false,https://images.pexels.com/photos/32054808/pexels-photo-32054808.jpeg
49b21ace-ee36-4460-b69d-1519452ade31,2023-02-26 10:45:00,45,22,#Adoration #PuppyLove,36902432-5cc3-4aa5-9d91-471c330cc2d1,adoration,Overflowing adoration for a cute rescue puppy! ??,true,https://images.pexels.com/photos/66898/elephant-cub-tsavo-kenya-66898.jpeg
4b0375a4-666f-48f1-b88b-30918f87e096,2023-01-28 19:30:00,30,15,#Birthday #Celebration,8932f764-8663-4efe-b5b8-7509d857e153,positive,Celebrating a friend's birthday tonight! ??,false,https://images.pexels.com/photos/2150/sky-space-dark-galaxy.jpg
4b39a6eb-b70c-4467-b5d9-49fc2ecd2fc2,2016-09-14 12:30:00,51,26,#AthleticAchievement #HighSchoolSports,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement!,false,https://images.pexels.com/photos/1386604/pexels-photo-1386604.jpeg
4b56dde3-1b0b-4974-a43c-7cb674028899,2016-02-10 19:45:00,50,25,#Tenderness #CozyEvening,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Tenderness in the warmth of a cozy winter evening.,false,https://images.pexels.com/photos/235985/pexels-photo-235985.jpeg
4bc2deae-f816-4239-a906-04bfaec47053,2017-11-05 22:00:00,55,28,#Awe #AncientCivilizations,8932f764-8663-4efe-b5b8-7509d857e153,awe,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations.",false,https://images.pexels.com/photos/267559/pexels-photo-267559.jpeg
4bc64c10-2a8f-44fa-b6c7-310f7f08e134,2023-07-17 22:15:00,35,18,#CelestialWonders #SeniorAstronomy,8932f764-8663-4efe-b5b8-7509d857e153,,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer",false,https://images.pexels.com/photos/259637/pexels-photo-259637.jpeg
4be069ee-db34-4a8e-b09d-cb89ec4a4572,2020-05-15 18:30:00,55,28,#NaturesBeauty #FloralJoy,8932f764-8663-4efe-b5b8-7509d857e153,,"Surrounded by the vibrant colors of a flower garden, the gardener nurtures blossoms, finding joy in the beauty of nature's ever-changing canvas.",false,https://images.pexels.com/photos/125510/pexels-photo-125510.jpeg
4c11a333-8a8d-4bf2-96ba-ca0b8023faf7,2016-08-22 15:10:00,35,18,#Curiosity #AncientDiscovery,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Curiosity sparked by exploring a mysterious ancient ruin.,false,https://images.pexels.com/photos/1576939/pexels-photo-1576939.jpeg
4c4647b7-2e0e-496c-8dbe-b740bfc7c0a1,2023-02-11 09:30:00,40,20,#Injustice #Angry,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,anger,Can't believe the injustice happening in our society.,false,https://images.pexels.com/photos/775032/pexels-photo-775032.jpeg
4c738c22-973a-4505-8164-b7c61a240092,2020-06-05 12:15:00,28,14,#Confusion #LabyrinthOfThoughts,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,confusion,"Lost in the labyrinth of thoughts, confusion casting shadows on the quest for clarity.",false,https://images.pexels.com/photos/1701202/pexels-photo-1701202.jpeg
4d6fc7bf-a815-4c98-ab85-947b87f21752,2023-05-22 14:30:00,45,22,#SelfieStruggle #TeenConfessions,59665a53-5d2d-4f11-bd4f-325594bf0c14,joy,Spent an hour choosing the perfect filter for a selfie. The struggle for that Instagram aesthetic is real. #SelfieQueen #TeenVibes,false,https://images.pexels.com/photos/1153895/pexels-photo-1153895.jpeg
4ddd7d03-da9b-463f-86e2-7ad4490b42b6,2020-11-28 14:20:00,45,22,#Grief #LostFriendship,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Tears fall like raindrops, mourning the end of a cherished friendship.",false,https://images.pexels.com/photos/266429/pexels-photo-266429.jpeg
4e8fe48d-fe57-4df1-ae23-be3c8f4f0ca9,2011-07-22 18:30:00,45,22,#Serenity #SunsetViews,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Serenity found in the beauty of a sunset by the sea.,false,https://images.pexels.com/photos/236171/pexels-photo-236171.jpeg
4f6723da-9ecb-43dc-b9db-1be4076d29bd,2022-10-30 11:40:00,34,17,#Hopeful #SailorOfDreams,8932f764-8663-4efe-b5b8-7509d857e153,,"Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored.",false,https://images.pexels.com/photos/1618269/pexels-photo-1618269.jpeg
4f8d534b-1d41-4c90-95e2-35b5f92c7178,2020-05-11 15:00:00,35,18,#Reverence #NatureExploration,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Reverence for the wonders of nature on a hiking trail.,false,https://images.pexels.com/photos/1162251/pexels-photo-1162251.jpeg
4fb38d92-5d31-4e94-8371-d915ddb301f6,2023-02-26 07:30:00,40,20,#Anticipation #MovieRelease,59665a53-5d2d-4f11-bd4f-325594bf0c14,anticipation,Anticipating the release of a much-awaited movie.,true,https://images.pexels.com/photos/1280560/pexels-photo-1280560.jpeg
4fcdbae4-2944-4063-9ca9-185fc1766c99,2021-04-15 21:30:00,70,35,#Creativity #LadyGaga,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry.",false,https://images.pexels.com/photos/235731/pexels-photo-235731.jpeg
4ff283e9-de3d-491d-b572-ba6e4be85500,2020-08-18 19:00:00,35,18,#Serenity #EdSheeranConcert,8932f764-8663-4efe-b5b8-7509d857e153,,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments.",false,https://images.pexels.com/photos/135018/pexels-photo-135018.jpeg
4ffb2f0c-022c-43f6-a713-da9735ae401d,2023-07-12 13:45:00,50,25,#OpenRoadAdventures #SeniorCycling,8932f764-8663-4efe-b5b8-7509d857e153,excitement,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist",false,https://images.pexels.com/photos/267559/pexels-photo-267559.jpeg
509eccec-1ecb-417f-b07a-8b26039f8956,2021-10-08 20:30:00,70,35,#Imagination #LiteraryEscape,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape.",true,https://images.pexels.com/photos/92866/pexels-photo-92866.jpeg
5140426c-8c43-49db-9788-d3c33d6de330,2017-05-18 14:45:00,25,12,#Nostalgia #PhotoAlbumStories,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Leafing through the pages of an old photo album, nostalgia weaving tales of laughter and tears.",false,https://images.pexels.com/photos/161758/governor-s-mansion-montgomery-alabama-grand-staircase-161758.jpeg
5142881c-d74d-4922-8d64-121581c4c092,2021-11-30 15:30:00,20,10,#Numbness #EmotionalStorms,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Wrapped in the cloak of emotional numbness, a shield against the storms of life's turbulence.",false,https://images.pexels.com/photos/794064/pexels-photo-794064.jpeg
516f18c7-6330-4c35-b912-1aef909bd115,2023-01-15 12:30:00,30,15,#Nature #Park,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,positive,Enjoying a beautiful day at the park!,false,https://images.pexels.com/photos/2127869/pexels-photo-2127869.jpeg
5187421b-cc50-4219-a7a9-da291c379573,2019-11-02 18:45:00,80,40,#Disappointment #SoccerDefeats,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season.",false,https://images.pexels.com/photos/1567069/pexels-photo-1567069.jpeg
51dab0b1-fc87-43bd-bae1-b949ffa20b72,2023-01-15 15:45:00,40,20,#Fitness #Workout,59665a53-5d2d-4f11-bd4f-325594bf0c14,positive,Just finished an amazing workout! ??,false,https://images.pexels.com/photos/161147/ank-cross-spiritual-egypt-161147.jpeg
51df4477-97ae-4c5c-be6f-d27e94dd3996,2023-02-27 18:45:00,45,22,#Excitement #SurpriseParty,36902432-5cc3-4aa5-9d91-471c330cc2d1,excitement,Excitement building up for a surprise birthday party.,false,https://images.pexels.com/photos/135018/pexels-photo-135018.jpeg
52be6912-5027-48b8-a467-651128d76323,2017-08-25 16:00:00,25,12,#Regret #MissedChances,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Regret over missed opportunities haunts my thoughts.,true,https://images.pexels.com/photos/325185/pexels-photo-325185.jpeg
5329fdae-8798-41da-8a9b-bcc61c7fb497,2010-11-12 20:20:00,60,30,#Contentment #Love,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Contentment in the embrace of a loved one.,true,https://images.pexels.com/photos/1153895/pexels-photo-1153895.jpeg
5343143f-0a8c-4a59-8c41-796550b30218,2023-03-02 13:15:00,60,30,#Confusion #LifeChoices,8932f764-8663-4efe-b5b8-7509d857e153,confusion,Confusion surrounds me as I navigate through life's choices.,true,https://images.pexels.com/photos/235731/pexels-photo-235731.jpeg
5365576f-84fd-4f75-9a04-445d107f8351,2016-06-28 14:20:00,45,22,#Loneliness #CrashingWaves,8932f764-8663-4efe-b5b8-7509d857e153,,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly.",true,https://images.pexels.com/photos/5725980/pexels-photo-5725980.jpeg
53c8f982-b353-460e-9159-377e77aa9b0a,2021-08-20 16:20:00,30,15,#Acceptance #SelfLoveJourney,8932f764-8663-4efe-b5b8-7509d857e153,acceptance,"Embracing the flaws, finding acceptance in imperfection, a journey towards self-love.",false,https://images.pexels.com/photos/847393/pexels-photo-847393.jpeg
54841550-2393-42fb-b79b-6e339de19b55,2023-06-08 16:00:00,70,35,#DIYGoals #TeenCreative,36902432-5cc3-4aa5-9d91-471c330cc2d1,excitement,Embarked on a DIY home decor project. Let's hope it turns out better than last time. #DIYAdventure #TeenHomeDecor,true,https://images.pexels.com/photos/164821/pexels-photo-164821.jpeg
55022524-40f7-4d8f-851d-a81588418926,2023-01-20 15:15:00,15,8,#WinterBlues #Mood,59665a53-5d2d-4f11-bd4f-325594bf0c14,negative,Winter blues got me feeling low.,true,https://images.pexels.com/photos/47547/squirrel-animal-cute-rodents-47547.jpeg
55170b7e-441d-4569-be6b-ca866b14b29a,2013-04-20 10:30:00,60,30,#Gratitude #CommunitySupport,8932f764-8663-4efe-b5b8-7509d857e153,,Gratitude for the supportive community around me.,false,https://images.pexels.com/photos/158826/structure-light-led-movement-158826.jpeg
5573e9bf-bda3-4e7c-b5f6-322f55368b9b,2012-11-25 10:00:00,60,30,#Gratitude #Blessed,8932f764-8663-4efe-b5b8-7509d857e153,,Overflowing with gratitude for life's blessings.,false,https://images.pexels.com/photos/1734425/pexels-photo-1734425.jpeg
5576211f-4868-4558-bc03-bbef11c288f4,2022-02-15 12:20:00,50,25,#Contentment #InnerPeace,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"In the garden of contentment, each bloom whispers tales of inner peace and joy.",false,https://images.pexels.com/photos/1229356/pexels-photo-1229356.jpeg
55ab6536-663c-42b4-980f-f07c8b9bcf6d,2018-07-15 21:30:00,80,40,#Joy #WorldCupTriumph,8932f764-8663-4efe-b5b8-7509d857e153,joy,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team.",true,https://images.pexels.com/photos/911738/pexels-photo-911738.jpeg
5611b5b6-1e04-4566-b703-2841706cce90,2019-12-12 17:00:00,32,16,#Jealous #HeartOfDiscontent,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent.",true,https://images.pexels.com/photos/322207/pexels-photo-322207.jpeg
56d8943f-7f0c-4759-931a-555e2a8a80da,2023-01-15 18:20:00,15,8,#Travel #Adventure,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,positive,Excited about the upcoming weekend getaway!,false,https://images.pexels.com/photos/161758/governor-s-mansion-montgomery-alabama-grand-staircase-161758.jpeg
57042da1-ddb5-46cc-85c4-cda1de322815,2023-01-27 20:00:00,35,18,#Music #ConcertNight,8932f764-8663-4efe-b5b8-7509d857e153,positive,Attending a live music concert tonight.,false,https://images.pexels.com/photos/32054808/pexels-photo-32054808.jpeg
5754611a-9816-45ae-8d75-9eac979bb05a,2023-02-18 14:20:00,50,25,#Confusion #DecisionMaking,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,confusion,Confusion clouds my mind as I navigate through decisions.,false,https://images.pexels.com/photos/2417842/pexels-photo-2417842.jpeg
577effa4-abdf-4016-b097-01490f68ae77,2011-09-22 19:30:00,45,22,#Serenity #BookTime,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Serenity found in the pages of a favorite book.,true,https://images.pexels.com/photos/1389429/pexels-photo-1389429.jpeg
57cf4835-fc9c-41eb-b906-28cedda8442e,2018-12-02 22:15:00,45,22,#Nostalgia #QueenTribute,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit.",false,https://images.pexels.com/photos/270789/pexels-photo-270789.jpeg
57cfc8d1-8ab6-471e-b77e-ceb7f7ea232a,2022-02-28 07:15:00,80,40,#Motivation #FitnessGoals,8932f764-8663-4efe-b5b8-7509d857e153,,Motivated to achieve fitness goals after an invigorating workout.,false,https://images.pexels.com/photos/886521/pexels-photo-886521.jpeg
57f1384e-42e8-49d4-a376-0b057ef9f9ca,2021-12-01 15:30:00,20,10,#Numbness #EmotionalShield,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Immersed in a state of emotional numbness, a shield against the storm of daily struggles.",false,https://images.pexels.com/photos/847393/pexels-photo-847393.jpeg
58119ccf-2845-45b7-9c0b-07eb3f4fe754,2020-09-03 12:15:00,28,14,#Frustrated #SlippingThreads,8932f764-8663-4efe-b5b8-7509d857e153,,"Frustrated attempts to mend a broken connection, the threads of understanding slipping through the fingers like grains of sand.",false,https://images.pexels.com/photos/1540338/pexels-photo-1540338.jpeg
58b0a822-9edc-4e93-b504-21934036ea4b,2021-07-20 16:20:00,36,18,#Acceptance #BeautifulChaos,8932f764-8663-4efe-b5b8-7509d857e153,acceptance,"Embracing imperfections, finding acceptance in the mosaic of life's beautiful chaos.",false,https://images.pexels.com/photos/322207/pexels-photo-322207.jpeg
596de417-9fc6-4202-be33-5edeeed3e109,2023-07-13 20:00:00,70,35,#AgedToPerfection #SeniorCheers,59665a53-5d2d-4f11-bd4f-325594bf0c14,joy,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover",true,https://images.pexels.com/photos/2280571/pexels-photo-2280571.jpeg
599867de-30ce-46f9-a5a2-74b6a4599a83,2023-08-26 17:30:00,35,18,#TextingFail #HighSchoolAwkward,8932f764-8663-4efe-b5b8-7509d857e153,,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment!,true,https://images.pexels.com/photos/863988/pexels-photo-863988.jpeg
59986f7a-1d5b-42ba-93fa-f1973ac87f2a,2019-07-12 18:10:00,30,15,#Loneliness #SeekingConnection,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Loneliness in a crowded room, a silent cry for connection.",false,https://images.pexels.com/photos/275033/pexels-photo-275033.jpeg
59c9c229-f304-4606-91e9-2cfd5ff83f79,2020-02-29 20:45:00,43,21,#CulturalCelebration #HighSchoolUnity,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Participating in a multicultural festival, celebrating diversity with music, dance, and delicious food!",false,https://images.pexels.com/photos/356056/pexels-photo-356056.jpeg
5a04555a-4868-41b5-8179-2ba69ec8a6c0,2020-09-05 20:10:00,36,18,#Contentment #GoldenGlow,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Basking in the golden glow of contentment, a serene river flowing through the landscape of the heart.",true,https://images.pexels.com/photos/47547/squirrel-animal-cute-rodents-47547.jpeg
5a05f065-a4cc-4018-9a81-581395688315,2023-10-17 12:30:00,48,24,#CodingTriumph #HighSchoolTech,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Successfully completing a challenging coding project. Excitement for overcoming coding hurdles!,true,https://images.pexels.com/photos/1055691/pexels-photo-1055691.jpeg
5a4c4b25-efcf-4ab9-bedf-a134551ae2b8,2021-08-10 21:15:00,30,15,#Euphoria #Victory,59665a53-5d2d-4f11-bd4f-325594bf0c14,,The victory of our team brought euphoria to the city.,true,https://images.pexels.com/photos/414860/pexels-photo-414860.jpeg
5a7e8604-8371-4076-8c31-65f74254f82d,2020-04-02 14:20:00,70,35,#Isolation #EmotionalWinter,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Isolation deepens, an emotional winter where warmth is but a distant memory.",true,https://images.pexels.com/photos/1389429/pexels-photo-1389429.jpeg
5b49087e-7f96-4521-957f-eb396c621fe8,2015-09-12 13:20:00,50,25,#Contentment #HomeCooking,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Contentment in the simplicity of a home-cooked meal.,true,https://images.pexels.com/photos/1701202/pexels-photo-1701202.jpeg
5b701f0f-7321-49b3-927a-9aedf7b6fd7b,2023-01-15 08:45:00,10,5,#Traffic #Morning,36902432-5cc3-4aa5-9d91-471c330cc2d1,negative,Traffic was terrible this morning.,false,https://images.pexels.com/photos/962312/pexels-photo-962312.jpeg
5ba40ca7-92ed-4f4b-b779-e38d61ebff01,2017-09-10 20:15:00,35,18,#Pride #JayZAnthem,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,pride,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride.",false,https://images.pexels.com/photos/248159/pexels-photo-248159.jpeg
5bc8b585-267f-430f-8fbe-064fe6f2898c,2023-10-06 17:30:00,36,18,#Teamwork #HighSchoolProjects,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,neutral,Collaborating on a school project with peers. Teamwork makes the dream work.,false,https://images.pexels.com/photos/262367/pexels-photo-262367.jpeg
5c2a1bc2-9e86-4817-a185-4a18c46ed90d,2023-07-14 16:15:00,40,20,#GracefulMoves #SeniorDance,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,joy,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer",true,https://images.pexels.com/photos/18397/pexels-photo.jpg
5d2f6be6-e415-4675-916f-7419ae9567e5,2017-09-10 20:15:00,55,28,#Captivation #TennisRivalry,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage.",false,https://images.pexels.com/photos/325944/pexels-photo-325944.jpeg
5dd5f6ed-a6d4-429b-a8ad-eae6ebe47011,2022-01-07 11:10:00,30,15,#Frustrated #MosaicOfDisappointment,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration.",false,https://images.pexels.com/photos/442576/pexels-photo-442576.jpeg
5dfa046f-1194-49e0-af43-fbd785299403,2022-01-15 21:15:00,50,25,#Celebration #MJTribute,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop.",false,https://images.pexels.com/photos/1001682/pexels-photo-1001682.jpeg
5ed7bda1-ce6c-45a7-a926-bcdae019a73b,2022-09-15 20:00:00,80,40,#Emotion #AdeleConcert,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion.",false,https://images.pexels.com/photos/167092/pexels-photo-167092.jpeg
5f045e77-62c1-4107-970d-a80fa4674f23,2016-07-02 23:30:00,55,28,#Contemplation #StarryNight,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Contemplating life's mysteries under the starry night sky.,false,https://images.pexels.com/photos/267559/pexels-photo-267559.jpeg
5f288e8a-1b66-4106-8604-9761c9f7f51b,2023-05-24 13:15:00,50,25,#StudyingMemes #TeenLife,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,surprise,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions,true,https://images.pexels.com/photos/207662/pexels-photo-207662.jpeg
5f5876c5-a72f-4cf0-a051-61a061ddde2f,2023-01-28 13:00:00,60,30,#Amazement #AncientTales,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization.",false,https://images.pexels.com/photos/436413/pexels-photo-436413.jpeg
6045b56b-481a-4a78-80eb-2566f7ca3569,2018-12-05 21:45:00,35,18,#Grief #LostJoyFootsteps,8932f764-8663-4efe-b5b8-7509d857e153,,"In the labyrinth of grief, the walls echo with the footsteps of lost joy.",false,https://images.pexels.com/photos/1105666/pexels-photo-1105666.jpeg
60646460-4baf-4f79-a1de-7aa737985173,2020-03-15 18:30:00,40,20,#Bittersweet #Farewell,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Bittersweet emotions arise while bidding farewell to a dear friend.,false,https://images.pexels.com/photos/933054/pexels-photo-933054.jpeg
608940e6-772e-434f-ac3f-73fcc07d3b13,2017-01-30 16:10:00,20,10,#Frustration #Obstacles,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Frustration mounts as obstacles block my path.,false,https://images.pexels.com/photos/309724/pexels-photo-309724.jpeg
608ae655-26ca-40d0-bc28-c39917aa7189,2019-11-30 19:30:00,70,35,#Harmony #MusicalUnity,8932f764-8663-4efe-b5b8-7509d857e153,,Harmony resonates as musicians play a melody of unity and togetherness.,false,https://images.pexels.com/photos/70497/pexels-photo-70497.jpeg
6093cae8-7da6-4088-8206-8f65fdb6411b,2023-02-22 10:00:00,60,30,#Happiness #NewFamilyMember,36902432-5cc3-4aa5-9d91-471c330cc2d1,happiness,Overflowing happiness: welcoming a new family member!,false,https://images.pexels.com/photos/161147/ank-cross-spiritual-egypt-161147.jpeg
60ed8c85-ee39-4eb9-8819-85c854fb11f6,2023-03-20 22:30:00,70,35,#Ecstasy #MetallicaConcert,8932f764-8663-4efe-b5b8-7509d857e153,,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy.",false,https://images.pexels.com/photos/403571/pexels-photo-403571.jpeg
619fbbea-19d3-4964-a0b5-35d3380aed1a,2023-02-23 14:20:00,35,18,#Amusement #PetAntics,36902432-5cc3-4aa5-9d91-471c330cc2d1,amusement,Amused by the antics of my pet�it's pure amusement!,false,https://images.pexels.com/photos/248547/pexels-photo-248547.jpeg
6211a914-2415-4fe4-8b94-3fa5ba41aade,2023-09-20 12:30:00,35,18,#BadLuck #HighSchoolWeather,8932f764-8663-4efe-b5b8-7509d857e153,,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck.,false,https://images.pexels.com/photos/18396/pexels-photo.jpg
622bf2b8-9da9-4a09-9a8f-273ef75095d7,2023-01-27 16:10:00,25,12,#Dessert #Cooking,59665a53-5d2d-4f11-bd4f-325594bf0c14,positive,Trying out a new dessert recipe.,false,https://images.pexels.com/photos/2150/sky-space-dark-galaxy.jpg
625dead8-c771-4a1a-956a-2ea90dfc426c,2021-05-10 19:45:00,60,30,#Enchantment #TaylorSwift,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale.",false,https://images.pexels.com/photos/1618269/pexels-photo-1618269.jpeg
62fe8244-6cc7-44f2-bb2a-8d1dcc06e66b,2018-08-05 16:30:00,15,8,#Jealousy #Resentment,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Jealousy poisons my thoughts, resentment brewing within.",false,https://images.pexels.com/photos/132477/pexels-photo-132477.jpeg
644ceb0d-509b-4b39-a1db-b10a7084f51d,2019-09-19 03:30:00,36,18,#Loneliness #SolitaryNocturne,8932f764-8663-4efe-b5b8-7509d857e153,,"Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne.",false,https://images.pexels.com/photos/1148820/pexels-photo-1148820.jpeg
6455a9b7-111e-42b6-95dd-bcac9c076590,2023-08-12 13:45:00,50,25,#DramaClubStar #HighSchoolActor,59665a53-5d2d-4f11-bd4f-325594bf0c14,excitement,"Joined the drama club to unleash my inner actor. Lights, camera, action!",false,https://images.pexels.com/photos/951531/pexels-photo-951531.jpeg
6502f469-cf24-489a-b3c3-95ed0bb11125,2018-06-12 20:30:00,55,28,#Elegance #BallroomDance,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Spellbound by the elegance of a ballroom dance under crystal chandeliers.,false,https://images.pexels.com/photos/847393/pexels-photo-847393.jpeg
6506874d-638e-43a7-b95f-bde04c2afece,2023-05-31 15:30:00,70,35,#BingeWatchDay #TeenLife,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,joy,Spent the day binge-watching a new series. Productivity level: Zero. #LazyDay #TVSeriesMarathon,true,https://images.pexels.com/photos/266429/pexels-photo-266429.jpeg
